SMI_timestamp,Unity_timestamp,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,gaze_l_x,gaze_l_y,gaze_l_z,gaze_r_x,gaze_r_y,gaze_r_z,session_idx,stimulus_deg
0,1.493709,0,0,0,0,0.7071068,0,0.7071068,0,0,0,0,0,0,0,0
0,1.52277,0.2050204,0.6702641,0.2864405,-0.07297727,0.7078049,0.0787506,0.6982012,0,0,0,0,0,0,0,0
0,1.531071,0.2050204,0.6702641,0.2864405,-0.07297727,0.7078049,0.0787506,0.6982012,0,0,0,0,0,0,0,0
0,1.531141,0.2050204,0.6702641,0.2864405,-0.07297727,0.7078049,0.0787506,0.6982012,0,0,0,0,0,0,0,0
0,2.046948,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.047372,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.047584,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.04781,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.048047,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.049037,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.049242,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.049474,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.049667,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.049959,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.050156,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.050427,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.050659,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.050896,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.051155,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.051367,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.082049,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.082117,0.2050206,0.6702664,0.286433,-0.07297035,0.707756,0.0787761,0.6982487,0,0,0,0,0,0,0,0
0,2.112046,0.2050392,0.6702546,0.2864548,-0.07300801,0.7079035,0.078788,0.6980938,0,0,0,0,0,0,0,0
0,2.112301,0.2050392,0.6702546,0.2864548,-0.07300801,0.7079035,0.078788,0.6980938,0,0,0,0,0,0,0,0
0,2.112499,0.2050392,0.6702546,0.2864548,-0.07300801,0.7079035,0.078788,0.6980938,0,0,0,0,0,0,0,0
0,2.112731,0.2050392,0.6702546,0.2864548,-0.07300801,0.7079035,0.078788,0.6980938,0,0,0,0,0,0,0,0
0,2.112873,0.2050392,0.6702546,0.2864548,-0.07300801,0.7079035,0.078788,0.6980938,0,0,0,0,0,0,0,0
0,2.112924,0.2050392,0.6702546,0.2864548,-0.07300801,0.7079035,0.078788,0.6980938,0,0,0,0,0,0,0,0
