SMI_timestamp,Unity_timestamp,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,gaze_l_x,gaze_l_y,gaze_l_z,gaze_r_x,gaze_r_y,gaze_r_z,session_idx,stimulus_deg
0,1.712577,0.2048014,0.6702675,0.2864954,-0.07324266,0.7079983,0.07866901,0.6979866,0,0,0,0,0,0,0,0
0,1.743952,0.2048014,0.6702675,0.2864954,-0.07324266,0.7079983,0.07866901,0.6979866,0,0,0,0,0,0,0,0
0,1.754306,0.2048014,0.6702675,0.2864954,-0.07324266,0.7079983,0.07866901,0.6979866,0,0,0,0,0,0,0,0
0,1.754377,0.2048014,0.6702675,0.2864954,-0.07324266,0.7079983,0.07866901,0.6979866,0,0,0,0,0,0,0,0
0,2.238448,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.238841,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.239064,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.239364,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.239586,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.240606,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.24088,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.241143,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.241366,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.241617,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.241778,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.242007,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.242176,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.242365,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.242544,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.242764,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.276421,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.276493,0.2047947,0.6702731,0.2865025,-0.07323352,0.7080072,0.07866482,0.697979,0,0,0,0,0,0,0,0
0,2.30889,0.2048855,0.6702099,0.2865695,-0.07322846,0.708002,0.07862168,0.6979895,0,0,0,0,0,0,0,0
0,2.309198,0.2048855,0.6702099,0.2865695,-0.07322846,0.708002,0.07862168,0.6979895,0,0,0,0,0,0,0,0
0,2.309415,0.2048855,0.6702099,0.2865695,-0.07322846,0.708002,0.07862168,0.6979895,0,0,0,0,0,0,0,0
0,2.309629,0.2048855,0.6702099,0.2865695,-0.07322846,0.708002,0.07862168,0.6979895,0,0,0,0,0,0,0,0
0,2.309756,0.2048855,0.6702099,0.2865695,-0.07322846,0.708002,0.07862168,0.6979895,0,0,0,0,0,0,0,0
0,2.309808,0.2048855,0.6702099,0.2865695,-0.07322846,0.708002,0.07862168,0.6979895,0,0,0,0,0,0,0,0
0,2.327255,0.2048763,0.6702517,0.2864562,-0.07327184,0.7079872,0.07870533,0.6979907,0,0,0,0,0,0,0,0
0,2.32739,0.2048763,0.6702517,0.2864562,-0.07327184,0.7079872,0.07870533,0.6979907,0,0,0,0,0,0,0,0
0,2.327442,0.2048763,0.6702517,0.2864562,-0.07327184,0.7079872,0.07870533,0.6979907,0,0,0,0,0,0,0,0
0,2.343477,0.2049353,0.670231,0.2864099,-0.07323752,0.7079795,0.07857139,0.6980172,0,0,0,0,0,0,0,0
0,2.343532,0.2049353,0.670231,0.2864099,-0.07323752,0.7079795,0.07857139,0.6980172,0,0,0,0,0,0,0,0
0,2.359771,0.2049183,0.670207,0.286399,-0.07325701,0.7079991,0.07865331,0.697986,0,0,0,0,0,0,0,0
0,2.359931,0.2049183,0.670207,0.286399,-0.07325701,0.7079991,0.07865331,0.697986,0,0,0,0,0,0,0,0
0,2.359984,0.2049183,0.670207,0.286399,-0.07325701,0.7079991,0.07865331,0.697986,0,0,0,0,0,0,0,0
0,2.385371,0.2048726,0.6701939,0.2864086,-0.07334068,0.708039,0.07866461,0.6979355,0,0,0,0,0,0,0,0
0,2.385641,0.2048726,0.6701939,0.2864086,-0.07334068,0.708039,0.07866461,0.6979355,0,0,0,0,0,0,0,0
0,2.385765,0.2048726,0.6701939,0.2864086,-0.07334068,0.708039,0.07866461,0.6979355,0,0,0,0,0,0,0,0
0,2.385818,0.2048726,0.6701939,0.2864086,-0.07334068,0.708039,0.07866461,0.6979355,0,0,0,0,0,0,0,0
0,2.403105,0.204789,0.6701839,0.2863746,-0.07328247,0.7079805,0.07860562,0.6980075,0,0,0,0,0,0,0,0
0,2.403172,0.204789,0.6701839,0.2863746,-0.07328247,0.7079805,0.07860562,0.6980075,0,0,0,0,0,0,0,0
0,2.424256,0.2048293,0.6702509,0.2864588,-0.0733185,0.7080447,0.07872428,0.6979253,0,0,0,0,0,0,0,0
0,2.424388,0.2048293,0.6702509,0.2864588,-0.0733185,0.7080447,0.07872428,0.6979253,0,0,0,0,0,0,0,0
0,2.424447,0.2048293,0.6702509,0.2864588,-0.0733185,0.7080447,0.07872428,0.6979253,0,0,0,0,0,0,0,0
0,2.441049,0.2048615,0.6701824,0.2865368,-0.07320839,0.7080233,0.07865956,0.6979659,0,0,0,0,0,0,0,0
0,2.441176,0.2048615,0.6701824,0.2865368,-0.07320839,0.7080233,0.07865956,0.6979659,0,0,0,0,0,0,0,0
0,2.441231,0.2048615,0.6701824,0.2865368,-0.07320839,0.7080233,0.07865956,0.6979659,0,0,0,0,0,0,0,0
0,2.458277,0.2048869,0.6701446,0.2864997,-0.07335987,0.70799,0.078601,0.6979902,0,0,0,0,0,0,0,0
0,2.458411,0.2048869,0.6701446,0.2864997,-0.07335987,0.70799,0.078601,0.6979902,0,0,0,0,0,0,0,0
0,2.458949,0.2048869,0.6701446,0.2864997,-0.07335987,0.70799,0.078601,0.6979902,0,0,0,0,0,0,0,0
0,2.474656,0.2048515,0.6701628,0.2865242,-0.0732333,0.708021,0.0786949,0.6979616,0,0,0,0,0,0,0,0
0,2.474781,0.2048515,0.6701628,0.2865242,-0.0732333,0.708021,0.0786949,0.6979616,0,0,0,0,0,0,0,0
0,2.474831,0.2048515,0.6701628,0.2865242,-0.0732333,0.708021,0.0786949,0.6979616,0,0,0,0,0,0,0,0
0,2.490739,0.2048587,0.670167,0.2865363,-0.0732556,0.7080373,0.07869817,0.6979424,0,0,0,0,0,0,0,0
0,2.490869,0.2048587,0.670167,0.2865363,-0.0732556,0.7080373,0.07869817,0.6979424,0,0,0,0,0,0,0,0
0,2.490923,0.2048587,0.670167,0.2865363,-0.0732556,0.7080373,0.07869817,0.6979424,0,0,0,0,0,0,0,0
0,2.506936,0.2048295,0.6702628,0.2865096,-0.0733325,0.7079986,0.0786327,0.6979809,0,0,0,0,0,0,0,0
0,2.507091,0.2048295,0.6702628,0.2865096,-0.0733325,0.7079986,0.0786327,0.6979809,0,0,0,0,0,0,0,0
0,2.507144,0.2048295,0.6702628,0.2865096,-0.0733325,0.7079986,0.0786327,0.6979809,0,0,0,0,0,0,0,0
0,2.523889,0.204827,0.6702912,0.2865129,-0.07319589,0.7080022,0.07864337,0.6979905,0,0,0,0,0,0,0,0
0,2.523949,0.204827,0.6702912,0.2865129,-0.07319589,0.7080022,0.07864337,0.6979905,0,0,0,0,0,0,0,0
0,2.542388,0.2048517,0.6703156,0.2865073,-0.07327182,0.7080705,0.07862847,0.6979148,0,0,0,0,0,0,0,0
0,2.542533,0.2048517,0.6703156,0.2865073,-0.07327182,0.7080705,0.07862847,0.6979148,0,0,0,0,0,0,0,0
0,2.542586,0.2048517,0.6703156,0.2865073,-0.07327182,0.7080705,0.07862847,0.6979148,0,0,0,0,0,0,0,0
0,2.565328,0.204879,0.6703384,0.2865071,-0.07327983,0.7080678,0.07861394,0.6979183,0,0,0,0,0,0,0,0
0,2.565626,0.204879,0.6703384,0.2865071,-0.07327983,0.7080678,0.07861394,0.6979183,0,0,0,0,0,0,0,0
0,2.565749,0.204879,0.6703384,0.2865071,-0.07327983,0.7080678,0.07861394,0.6979183,0,0,0,0,0,0,0,0
0,2.565798,0.204879,0.6703384,0.2865071,-0.07327983,0.7080678,0.07861394,0.6979183,0,0,0,0,0,0,0,0
0,2.581821,0.204854,0.6703043,0.286455,-0.0733003,0.7080471,0.078697,0.6979278,0,0,0,0,0,0,0,0
0,2.581877,0.204854,0.6703043,0.286455,-0.0733003,0.7080471,0.078697,0.6979278,0,0,0,0,0,0,0,0
0,2.601521,0.2048793,0.6702548,0.2864537,-0.07333321,0.7080481,0.07865346,0.6979282,0,0,0,0,0,0,0,0
0,2.601676,0.2048793,0.6702548,0.2864537,-0.07333321,0.7080481,0.07865346,0.6979282,0,0,0,0,0,0,0,0
0,2.601736,0.2048793,0.6702548,0.2864537,-0.07333321,0.7080481,0.07865346,0.6979282,0,0,0,0,0,0,0,0
0,2.619117,0.2048945,0.6702271,0.2864227,-0.07326373,0.7080588,0.07859007,0.6979318,0,0,0,0,0,0,0,0
0,2.619245,0.2048945,0.6702271,0.2864227,-0.07326373,0.7080588,0.07859007,0.6979318,0,0,0,0,0,0,0,0
0,2.619296,0.2048945,0.6702271,0.2864227,-0.07326373,0.7080588,0.07859007,0.6979318,0,0,0,0,0,0,0,0
0,2.635714,0.2049064,0.6702011,0.2863992,-0.07322087,0.7080121,0.07861424,0.697981,0,0,0,0,0,0,0,0
0,2.635871,0.2049064,0.6702011,0.2863992,-0.07322087,0.7080121,0.07861424,0.697981,0,0,0,0,0,0,0,0
0,2.635927,0.2049064,0.6702011,0.2863992,-0.07322087,0.7080121,0.07861424,0.697981,0,0,0,0,0,0,0,0
0,2.653572,0.2048758,0.6702096,0.2864475,-0.07326788,0.7080686,0.07863324,0.6979166,0,0,0,0,0,0,0,0
0,2.653759,0.2048758,0.6702096,0.2864475,-0.07326788,0.7080686,0.07863324,0.6979166,0,0,0,0,0,0,0,0
0,2.653832,0.2048758,0.6702096,0.2864475,-0.07326788,0.7080686,0.07863324,0.6979166,0,0,0,0,0,0,0,0
0,2.672903,0.2048736,0.6702192,0.2864472,-0.07321991,0.7080099,0.0786083,0.6979839,0,0,0,0,0,0,0,0
0,2.673195,0.2048736,0.6702192,0.2864472,-0.07321991,0.7080099,0.0786083,0.6979839,0,0,0,0,0,0,0,0
0,2.673278,0.2048736,0.6702192,0.2864472,-0.07321991,0.7080099,0.0786083,0.6979839,0,0,0,0,0,0,0,0
0,2.692398,0.2048506,0.6702101,0.286486,-0.07318909,0.7080106,0.07868628,0.6979778,0,0,0,0,0,0,0,0
0,2.692549,0.2048506,0.6702101,0.286486,-0.07318909,0.7080106,0.07868628,0.6979778,0,0,0,0,0,0,0,0
0,2.692602,0.2048506,0.6702101,0.286486,-0.07318909,0.7080106,0.07868628,0.6979778,0,0,0,0,0,0,0,0
0,2.710899,0.2047945,0.6701257,0.28646,-0.07316903,0.7080238,0.07869674,0.6979653,0,0,0,0,0,0,0,0
0,2.711041,0.2047945,0.6701257,0.28646,-0.07316903,0.7080238,0.07869674,0.6979653,0,0,0,0,0,0,0,0
0,2.711215,0.2047945,0.6701257,0.28646,-0.07316903,0.7080238,0.07869674,0.6979653,0,0,0,0,0,0,0,0
0,2.729362,0.2048377,0.6701475,0.2864521,-0.07323721,0.7080362,0.07861562,0.6979547,0,0,0,0,0,0,0,0
0,2.729516,0.2048377,0.6701475,0.2864521,-0.07323721,0.7080362,0.07861562,0.6979547,0,0,0,0,0,0,0,0
0,2.729578,0.2048377,0.6701475,0.2864521,-0.07323721,0.7080362,0.07861562,0.6979547,0,0,0,0,0,0,0,0
0,2.754727,0.2048353,0.670173,0.286438,-0.07324665,0.7080448,0.07863832,0.6979424,0,0,0,0,0,0,0,0
0,2.754855,0.2048353,0.670173,0.286438,-0.07324665,0.7080448,0.07863832,0.6979424,0,0,0,0,0,0,0,0
0,2.754907,0.2048353,0.670173,0.286438,-0.07324665,0.7080448,0.07863832,0.6979424,0,0,0,0,0,0,0,0
0,2.771108,0.2048071,0.6701883,0.2863871,-0.07324471,0.7080517,0.0786668,0.6979325,0,0,0,0,0,0,0,0
0,2.771282,0.2048071,0.6701883,0.2863871,-0.07324471,0.7080517,0.0786668,0.6979325,0,0,0,0,0,0,0,0
0,2.771349,0.2048071,0.6701883,0.2863871,-0.07324471,0.7080517,0.0786668,0.6979325,0,0,0,0,0,0,0,0
0,2.789041,0.2047932,0.6701913,0.2863867,-0.073222,0.7080104,0.07867958,0.6979752,0,0,0,0,0,0,0,0
0,2.789168,0.2047932,0.6701913,0.2863867,-0.073222,0.7080104,0.07867958,0.6979752,0,0,0,0,0,0,0,0
0,2.789222,0.2047932,0.6701913,0.2863867,-0.073222,0.7080104,0.07867958,0.6979752,0,0,0,0,0,0,0,0
0,2.82701,0.2047897,0.6701562,0.2864059,-0.07329159,0.7080146,0.07867032,0.6979647,0,0,0,0,0,0,0,0
0,2.827351,0.2047897,0.6701562,0.2864059,-0.07329159,0.7080146,0.07867032,0.6979647,0,0,0,0,0,0,0,0
0,2.827838,0.2047897,0.6701562,0.2864059,-0.07329159,0.7080146,0.07867032,0.6979647,0,0,0,0,0,0,0,0
0,2.827899,0.2047897,0.6701562,0.2864059,-0.07329159,0.7080146,0.07867032,0.6979647,0,0,0,0,0,0,0,0
0,2.849828,0.204789,0.6701362,0.2863869,-0.07311071,0.7080209,0.07872554,0.697971,0,0,0,0,0,0,0,0
0,2.849992,0.204789,0.6701362,0.2863869,-0.07311071,0.7080209,0.07872554,0.697971,0,0,0,0,0,0,0,0
0,2.850076,0.204789,0.6701362,0.2863869,-0.07311071,0.7080209,0.07872554,0.697971,0,0,0,0,0,0,0,0
0,2.867467,0.2048055,0.670225,0.2864053,-0.07311617,0.7080042,0.07876493,0.697983,0,0,0,0,0,0,0,0
0,2.86757,0.2048055,0.670225,0.2864053,-0.07311617,0.7080042,0.07876493,0.697983,0,0,0,0,0,0,0,0
0,2.867622,0.2048055,0.670225,0.2864053,-0.07311617,0.7080042,0.07876493,0.697983,0,0,0,0,0,0,0,0
0,2.882331,0.2048237,0.6702603,0.2864641,-0.07321084,0.7080059,0.07869191,0.6979796,0,0,0,0,0,0,0,0
0,2.882406,0.2048237,0.6702603,0.2864641,-0.07321084,0.7080059,0.07869191,0.6979796,0,0,0,0,0,0,0,0
0,2.896815,0.2047745,0.6702145,0.2864603,-0.07326457,0.7079865,0.0786839,0.6979945,0,0,0,0,0,0,0,0
0,2.896957,0.2047745,0.6702145,0.2864603,-0.07326457,0.7079865,0.0786839,0.6979945,0,0,0,0,0,0,0,0
0,2.897021,0.2047745,0.6702145,0.2864603,-0.07326457,0.7079865,0.0786839,0.6979945,0,0,0,0,0,0,0,0
0,2.910518,0.2047625,0.6702571,0.286498,-0.07310311,0.708056,0.0787021,0.6979389,0,0,0,0,0,0,0,0
0,2.910624,0.2047625,0.6702571,0.286498,-0.07310311,0.708056,0.0787021,0.6979389,0,0,0,0,0,0,0,0
0,2.910676,0.2047625,0.6702571,0.286498,-0.07310311,0.708056,0.0787021,0.6979389,0,0,0,0,0,0,0,0
0,2.923731,0.204792,0.6702629,0.2864597,-0.07323977,0.7080179,0.07868867,0.6979647,0,0,0,0,0,0,0,0
0,2.923784,0.204792,0.6702629,0.2864597,-0.07323977,0.7080179,0.07868867,0.6979647,0,0,0,0,0,0,0,0
0,2.93747,0.2048501,0.6702644,0.2864279,-0.07309025,0.7080282,0.07864095,0.6979754,0,0,0,0,0,0,0,0
0,2.937591,0.2048501,0.6702644,0.2864279,-0.07309025,0.7080282,0.07864095,0.6979754,0,0,0,0,0,0,0,0
0,2.937651,0.2048501,0.6702644,0.2864279,-0.07309025,0.7080282,0.07864095,0.6979754,0,0,0,0,0,0,0,0
0,2.951715,0.2048526,0.670257,0.2864354,-0.07315305,0.7080508,0.07867229,0.6979423,0,0,0,0,0,0,0,0
0,2.951832,0.2048526,0.670257,0.2864354,-0.07315305,0.7080508,0.07867229,0.6979423,0,0,0,0,0,0,0,0
0,2.951882,0.2048526,0.670257,0.2864354,-0.07315305,0.7080508,0.07867229,0.6979423,0,0,0,0,0,0,0,0
0,2.965215,0.2048815,0.6701764,0.2864551,-0.07316082,0.708075,0.07871016,0.6979126,0,0,0,0,0,0,0,0
0,2.965693,0.2048815,0.6701764,0.2864551,-0.07316082,0.708075,0.07871016,0.6979126,0,0,0,0,0,0,0,0
0,2.965829,0.2048815,0.6701764,0.2864551,-0.07316082,0.708075,0.07871016,0.6979126,0,0,0,0,0,0,0,0
0,2.984937,0.2048644,0.6701745,0.2864739,-0.07318287,0.7080676,0.07881073,0.6979066,0,0,0,0,0,0,0,0
0,2.985008,0.2048644,0.6701745,0.2864739,-0.07318287,0.7080676,0.07881073,0.6979066,0,0,0,0,0,0,0,0
0,3.000255,0.2048446,0.6702274,0.2864718,-0.07315382,0.7080306,0.07868106,0.6979616,0,0,0,0,0,0,0,0
0,3.000318,0.2048446,0.6702274,0.2864718,-0.07315382,0.7080306,0.07868106,0.6979616,0,0,0,0,0,0,0,0
0,3.01322,0.2048288,0.6702261,0.2864995,-0.07313804,0.707996,0.07869877,0.6979965,0,0,0,0,0,0,0,0
