SMI_timestamp,Unity_timestamp,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,gaze_l_x,gaze_l_y,gaze_l_z,gaze_r_x,gaze_r_y,gaze_r_z,session_idx,stimulus_deg
0,1.475152,0.2401775,0.6692801,0.2423846,-0.0619394,0.6766155,0.06048901,0.7312291,0,0,0,0,0,0,0,0
0,1.507997,0.2401775,0.6692801,0.2423846,-0.0619394,0.6766155,0.06048901,0.7312291,0,0,0,0,0,0,0,0
0,1.521269,0.2401775,0.6692801,0.2423846,-0.0619394,0.6766155,0.06048901,0.7312291,0,0,0,0,0,0,0,0
0,1.521337,0.2401775,0.6692801,0.2423846,-0.0619394,0.6766155,0.06048901,0.7312291,0,0,0,0,0,0,0,0
0,1.990398,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.990711,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.990913,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.991117,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.991301,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.992271,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.992556,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.992765,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.992968,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.99324,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.993451,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.993693,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.993906,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.994142,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.994317,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,1.994503,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,2.027647,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,2.027716,0.240175,0.6692834,0.2423834,-0.06192964,0.6766157,0.06046539,0.7312319,0,0,0,0,0,0,0,0
0,2.051402,0.240098,0.6691586,0.2423948,-0.06184515,0.676636,0.06062101,0.7312073,0,0,0,0,0,0,0,0
