SMI_timestamp,Unity_timestamp,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,gaze_l_x,gaze_l_y,gaze_l_z,gaze_r_x,gaze_r_y,gaze_r_z,session_idx,stimulus_deg
0,1.463699,0.2386372,0.667865,0.2793545,-0.06586298,0.6390652,0.0572033,0.7641895,0,0,0,0,0,0,0,0
0,1.491136,0.2386372,0.667865,0.2793545,-0.06586298,0.6390652,0.0572033,0.7641895,0,0,0,0,0,0,0,0
0,1.504296,0.2386372,0.667865,0.2793545,-0.06586298,0.6390652,0.0572033,0.7641895,0,0,0,0,0,0,0,0
0,1.504364,0.2386372,0.667865,0.2793545,-0.06586298,0.6390652,0.0572033,0.7641895,0,0,0,0,0,0,0,0
0,2.050333,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.050628,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.050841,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.051114,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.051323,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.05222,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.052462,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.052667,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.052898,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.053148,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.053358,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.053565,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.053778,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.053994,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.054228,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.054434,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.086645,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.086718,0.2386269,0.6678637,0.2793523,-0.06589653,0.6390617,0.05714834,0.7641935,0,0,0,0,0,0,0,0
0,2.115362,0.2386782,0.6679005,0.27914,-0.06565406,0.6389897,0.05715414,0.7642743,0,0,0,0,0,0,0,0
0,2.115717,0.2386782,0.6679005,0.27914,-0.06565406,0.6389897,0.05715414,0.7642743,0,0,0,0,0,0,0,0
0,2.115917,0.2386782,0.6679005,0.27914,-0.06565406,0.6389897,0.05715414,0.7642743,0,0,0,0,0,0,0,0
0,2.116209,0.2386782,0.6679005,0.27914,-0.06565406,0.6389897,0.05715414,0.7642743,0,0,0,0,0,0,0,0
0,2.116366,0.2386782,0.6679005,0.27914,-0.06565406,0.6389897,0.05715414,0.7642743,0,0,0,0,0,0,0,0
0,2.11642,0.2386782,0.6679005,0.27914,-0.06565406,0.6389897,0.05715414,0.7642743,0,0,0,0,0,0,0,0
0,2.122452,0.238673,0.6677975,0.2791374,-0.06552322,0.6390824,0.05718674,0.7642055,0,0,0,0,0,0,0,0
0,2.122524,0.238673,0.6677975,0.2791374,-0.06552322,0.6390824,0.05718674,0.7642055,0,0,0,0,0,0,0,0
0,2.128079,0.2386247,0.6677974,0.279153,-0.06548981,0.6390507,0.05717095,0.7642361,0,0,0,0,0,0,0,0
0,2.128152,0.2386247,0.6677974,0.279153,-0.06548981,0.6390507,0.05717095,0.7642361,0,0,0,0,0,0,0,0
0,2.139225,0.238613,0.6677876,0.2791052,-0.06559059,0.6390054,0.05718917,0.764264,0,0,0,0,0,0,0,0
0,2.139371,0.238613,0.6677876,0.2791052,-0.06559059,0.6390054,0.05718917,0.764264,0,0,0,0,0,0,0,0
0,2.139419,0.238613,0.6677876,0.2791052,-0.06559059,0.6390054,0.05718917,0.764264,0,0,0,0,0,0,0,0
0,2.150179,0.2386191,0.6678819,0.2792068,-0.06551287,0.6390901,0.05710415,0.7642062,0,0,0,0,0,0,0,0
0,2.150234,0.2386191,0.6678819,0.2792068,-0.06551287,0.6390901,0.05710415,0.7642062,0,0,0,0,0,0,0,0
0,2.173329,0.2386241,0.6678864,0.2791968,-0.06549833,0.6390651,0.05718773,0.764222,0,0,0,0,0,0,0,0
0,2.173483,0.2386241,0.6678864,0.2791968,-0.06549833,0.6390651,0.05718773,0.764222,0,0,0,0,0,0,0,0
0,2.173533,0.2386241,0.6678864,0.2791968,-0.06549833,0.6390651,0.05718773,0.764222,0,0,0,0,0,0,0,0
0,2.17725,0.238632,0.6678348,0.2792383,-0.06554322,0.6391004,0.05714496,0.7641919,0,0,0,0,0,0,0,0
0,2.177394,0.238632,0.6678348,0.2792383,-0.06554322,0.6391004,0.05714496,0.7641919,0,0,0,0,0,0,0,0
0,2.177445,0.238632,0.6678348,0.2792383,-0.06554322,0.6391004,0.05714496,0.7641919,0,0,0,0,0,0,0,0
0,2.18373,0.238637,0.667824,0.279202,-0.06546946,0.6390547,0.05720405,0.764232,0,0,0,0,0,0,0,0
0,2.183786,0.238637,0.667824,0.279202,-0.06546946,0.6390547,0.05720405,0.764232,0,0,0,0,0,0,0,0
0,2.194756,0.2386551,0.6678498,0.2792081,-0.0654617,0.6390522,0.0571877,0.7642361,0,0,0,0,0,0,0,0
0,2.194815,0.2386551,0.6678498,0.2792081,-0.0654617,0.6390522,0.0571877,0.7642361,0,0,0,0,0,0,0,0
0,2.206232,0.2386426,0.6678534,0.27916,-0.06554053,0.6390045,0.05717776,0.7642699,0,0,0,0,0,0,0,0
0,2.206377,0.2386426,0.6678534,0.27916,-0.06554053,0.6390045,0.05717776,0.7642699,0,0,0,0,0,0,0,0
0,2.206428,0.2386426,0.6678534,0.27916,-0.06554053,0.6390045,0.05717776,0.7642699,0,0,0,0,0,0,0,0
0,2.217566,0.2386896,0.6677985,0.2790982,-0.06552955,0.6390572,0.05718729,0.7642261,0,0,0,0,0,0,0,0
0,2.217716,0.2386896,0.6677985,0.2790982,-0.06552955,0.6390572,0.05718729,0.7642261,0,0,0,0,0,0,0,0
0,2.217762,0.2386896,0.6677985,0.2790982,-0.06552955,0.6390572,0.05718729,0.7642261,0,0,0,0,0,0,0,0
0,2.228505,0.2386405,0.667791,0.2791277,-0.06552805,0.6390961,0.05717779,0.7641944,0,0,0,0,0,0,0,0
0,2.228566,0.2386405,0.667791,0.2791277,-0.06552805,0.6390961,0.05717779,0.7641944,0,0,0,0,0,0,0,0
0,2.239946,0.2386393,0.6677973,0.2790871,-0.06551671,0.6390565,0.05714728,0.7642308,0,0,0,0,0,0,0,0
0,2.240102,0.2386393,0.6677973,0.2790871,-0.06551671,0.6390565,0.05714728,0.7642308,0,0,0,0,0,0,0,0
0,2.240151,0.2386393,0.6677973,0.2790871,-0.06551671,0.6390565,0.05714728,0.7642308,0,0,0,0,0,0,0,0
0,2.250917,0.2386705,0.6678531,0.2791289,-0.0654147,0.6390585,0.05720764,0.7642332,0,0,0,0,0,0,0,0
0,2.250977,0.2386705,0.6678531,0.2791289,-0.0654147,0.6390585,0.05720764,0.7642332,0,0,0,0,0,0,0,0
0,2.262499,0.238654,0.6678276,0.2791352,-0.06550205,0.6390077,0.05728178,0.7642627,0,0,0,0,0,0,0,0
0,2.262655,0.238654,0.6678276,0.2791352,-0.06550205,0.6390077,0.05728178,0.7642627,0,0,0,0,0,0,0,0
0,2.262704,0.238654,0.6678276,0.2791352,-0.06550205,0.6390077,0.05728178,0.7642627,0,0,0,0,0,0,0,0
0,2.273197,0.2386417,0.6678368,0.2791257,-0.06547325,0.6390782,0.05715607,0.7642156,0,0,0,0,0,0,0,0
0,2.273254,0.2386417,0.6678368,0.2791257,-0.06547325,0.6390782,0.05715607,0.7642156,0,0,0,0,0,0,0,0
0,2.284935,0.2385992,0.6678045,0.2790876,-0.06559323,0.6390333,0.05716896,0.764242,0,0,0,0,0,0,0,0
0,2.285093,0.2385992,0.6678045,0.2790876,-0.06559323,0.6390333,0.05716896,0.764242,0,0,0,0,0,0,0,0
0,2.285146,0.2385992,0.6678045,0.2790876,-0.06559323,0.6390333,0.05716896,0.764242,0,0,0,0,0,0,0,0
0,2.295871,0.2386385,0.6678362,0.2790857,-0.06552979,0.639049,0.05717517,0.7642337,0,0,0,0,0,0,0,0
0,2.296021,0.2386385,0.6678362,0.2790857,-0.06552979,0.639049,0.05717517,0.7642337,0,0,0,0,0,0,0,0
0,2.296084,0.2386385,0.6678362,0.2790857,-0.06552979,0.639049,0.05717517,0.7642337,0,0,0,0,0,0,0,0
0,2.307157,0.2386737,0.6677569,0.2791434,-0.06552751,0.6390886,0.05727029,0.7641938,0,0,0,0,0,0,0,0
0,2.307219,0.2386737,0.6677569,0.2791434,-0.06552751,0.6390886,0.05727029,0.7641938,0,0,0,0,0,0,0,0
0,2.331229,0.2386928,0.6678442,0.2792335,-0.06547711,0.6390912,0.0572118,0.7642002,0,0,0,0,0,0,0,0
0,2.331379,0.2386928,0.6678442,0.2792335,-0.06547711,0.6390912,0.0572118,0.7642002,0,0,0,0,0,0,0,0
0,2.331428,0.2386928,0.6678442,0.2792335,-0.06547711,0.6390912,0.0572118,0.7642002,0,0,0,0,0,0,0,0
0,2.334971,0.2386752,0.6678445,0.2792697,-0.06554707,0.6390767,0.05721999,0.7642058,0,0,0,0,0,0,0,0
0,2.335024,0.2386752,0.6678445,0.2792697,-0.06554707,0.6390767,0.05721999,0.7642058,0,0,0,0,0,0,0,0
0,2.340416,0.2386522,0.667881,0.2792244,-0.06546193,0.6390482,0.05724363,0.7642351,0,0,0,0,0,0,0,0
0,2.340574,0.2386522,0.667881,0.2792244,-0.06546193,0.6390482,0.05724363,0.7642351,0,0,0,0,0,0,0,0
0,2.340622,0.2386522,0.667881,0.2792244,-0.06546193,0.6390482,0.05724363,0.7642351,0,0,0,0,0,0,0,0
0,2.351279,0.2386141,0.6678893,0.2792429,-0.06549039,0.6390772,0.05723758,0.7642089,0,0,0,0,0,0,0,0
0,2.351336,0.2386141,0.6678893,0.2792429,-0.06549039,0.6390772,0.05723758,0.7642089,0,0,0,0,0,0,0,0
0,2.362605,0.2386149,0.6679279,0.2792478,-0.06547318,0.639051,0.05717121,0.7642372,0,0,0,0,0,0,0,0
0,2.362757,0.2386149,0.6679279,0.2792478,-0.06547318,0.639051,0.05717121,0.7642372,0,0,0,0,0,0,0,0
0,2.362806,0.2386149,0.6679279,0.2792478,-0.06547318,0.639051,0.05717121,0.7642372,0,0,0,0,0,0,0,0
0,2.374917,0.2386227,0.6678956,0.2792407,-0.06551897,0.6390185,0.0572174,0.7642571,0,0,0,0,0,0,0,0
0,2.374977,0.2386227,0.6678956,0.2792407,-0.06551897,0.6390185,0.0572174,0.7642571,0,0,0,0,0,0,0,0
0,2.384801,0.2385931,0.6678606,0.2792312,-0.06554081,0.6390732,0.05721452,0.7642096,0,0,0,0,0,0,0,0
0,2.384949,0.2385931,0.6678606,0.2792312,-0.06554081,0.6390732,0.05721452,0.7642096,0,0,0,0,0,0,0,0
0,2.384996,0.2385931,0.6678606,0.2792312,-0.06554081,0.6390732,0.05721452,0.7642096,0,0,0,0,0,0,0,0
0,2.396774,0.2385426,0.6678597,0.2792507,-0.06548571,0.6390643,0.05724522,0.7642195,0,0,0,0,0,0,0,0
0,2.396957,0.2385426,0.6678597,0.2792507,-0.06548571,0.6390643,0.05724522,0.7642195,0,0,0,0,0,0,0,0
0,2.397016,0.2385426,0.6678597,0.2792507,-0.06548571,0.6390643,0.05724522,0.7642195,0,0,0,0,0,0,0,0
