SMI_timestamp,Unity_timestamp,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,gaze_l_x,gaze_l_y,gaze_l_z,gaze_r_x,gaze_r_y,gaze_r_z,session_idx,stimulus_deg
0,2.082204,-0.4542414,0.9838757,-0.1441743,-0.03757729,0.6959437,0.02432035,0.7167,0,0,0,0,0,0,0,0
0,2.113662,-0.4542414,0.9838757,-0.1441743,-0.03757729,0.6959437,0.02432035,0.7167,0,0,0,0,0,0,0,0
0,2.128758,-0.4542414,0.9838757,-0.1441743,-0.03757729,0.6959437,0.02432035,0.7167,0,0,0,0,0,0,0,0
0,2.128834,-0.4542414,0.9838757,-0.1441743,-0.03757729,0.6959437,0.02432035,0.7167,0,0,0,0,0,0,0,0
0,2.620431,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.620837,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.621064,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.62126,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.62147,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.622198,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.622396,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.622597,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.622837,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.623018,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.623216,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.623433,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.623667,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.623918,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.624119,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.62438,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.656153,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.656222,-0.4541918,0.983839,-0.1441391,-0.03750186,0.6959406,0.024286,0.7167081,0,0,0,0,0,0,0,0
0,2.67474,-0.4556284,0.9848996,-0.1483205,-0.03954317,0.7008399,0.02786244,0.7116766,0,0,0,0,0,0,0,0
0,2.675035,-0.4556284,0.9848996,-0.1483205,-0.03954317,0.7008399,0.02786244,0.7116766,0,0,0,0,0,0,0,0
0,2.675247,-0.4556284,0.9848996,-0.1483205,-0.03954317,0.7008399,0.02786244,0.7116766,0,0,0,0,0,0,0,0
0,2.675352,-0.4556284,0.9848996,-0.1483205,-0.03954317,0.7008399,0.02786244,0.7116766,0,0,0,0,0,0,0,0
0,2.6754,-0.4556284,0.9848996,-0.1483205,-0.03954317,0.7008399,0.02786244,0.7116766,0,0,0,0,0,0,0,0
0,2.705721,-0.456714,0.9852374,-0.1491301,-0.04117911,0.7013475,0.02835968,0.7110638,0,0,0,0,0,0,0,0
0,2.70585,-0.456714,0.9852374,-0.1491301,-0.04117911,0.7013475,0.02835968,0.7110638,0,0,0,0,0,0,0,0
0,2.705916,-0.456714,0.9852374,-0.1491301,-0.04117911,0.7013475,0.02835968,0.7110638,0,0,0,0,0,0,0,0
0,2.724297,-0.4567288,0.9852212,-0.1491636,-0.04117478,0.7013568,0.02823399,0.7110599,0,0,0,0,0,0,0,0
0,2.724422,-0.4567288,0.9852212,-0.1491636,-0.04117478,0.7013568,0.02823399,0.7110599,0,0,0,0,0,0,0,0
0,2.724475,-0.4567288,0.9852212,-0.1491636,-0.04117478,0.7013568,0.02823399,0.7110599,0,0,0,0,0,0,0,0
0,2.739921,-0.4567773,0.9851713,-0.149173,-0.04128236,0.7013344,0.02820655,0.7110768,0,0,0,0,0,0,0,0
0,2.740037,-0.4567773,0.9851713,-0.149173,-0.04128236,0.7013344,0.02820655,0.7110768,0,0,0,0,0,0,0,0
0,2.740087,-0.4567773,0.9851713,-0.149173,-0.04128236,0.7013344,0.02820655,0.7110768,0,0,0,0,0,0,0,0
0,2.755564,-0.456798,0.9851575,-0.149212,-0.04112014,0.7012724,0.02830868,0.7111434,0,0,0,0,0,0,0,0
0,2.755679,-0.456798,0.9851575,-0.149212,-0.04112014,0.7012724,0.02830868,0.7111434,0,0,0,0,0,0,0,0
0,2.755729,-0.456798,0.9851575,-0.149212,-0.04112014,0.7012724,0.02830868,0.7111434,0,0,0,0,0,0,0,0
0,2.770613,-0.4567883,0.9851876,-0.1492435,-0.0411777,0.7011913,0.02828988,0.7112207,0,0,0,0,0,0,0,0
0,2.770724,-0.4567883,0.9851876,-0.1492435,-0.0411777,0.7011913,0.02828988,0.7112207,0,0,0,0,0,0,0,0
0,2.770773,-0.4567883,0.9851876,-0.1492435,-0.0411777,0.7011913,0.02828988,0.7112207,0,0,0,0,0,0,0,0
0,2.78853,-0.4567777,0.9851741,-0.1491628,-0.04113083,0.7011508,0.02824212,0.7112652,0,0,0,0,0,0,0,0
0,2.788701,-0.4567777,0.9851741,-0.1491628,-0.04113083,0.7011508,0.02824212,0.7112652,0,0,0,0,0,0,0,0
0,2.788774,-0.4567777,0.9851741,-0.1491628,-0.04113083,0.7011508,0.02824212,0.7112652,0,0,0,0,0,0,0,0
